INN_CT,BAT_HOME_ID,OUTS_CT,RUNNERS,HOME_AWAY,HOME_LOSES,GAMES,HOME_WINS,HOME_WIN_PROB,AWAY_WIN_PROB
3,0,2,0,-7,289,299,10,3.3,96.7
3,0,2,0,-6,627,669,42,6.3,93.7
3,0,2,0,-5,1084,1238,154,12.4,87.6
3,0,2,0,-4,2018,2393,375,15.7,84.3
3,0,2,0,-3,3160,4147,987,23.8,76.2
3,0,2,0,-2,4725,6948,2223,32,68
3,0,2,0,-1,6950,12200,5250,43,57
3,0,2,0,0,11172,25403,14231,56,44
3,0,2,0,1,3762,12147,8385,69,31
3,0,2,0,2,1447,6563,5116,78,22
3,0,2,0,3,484,3406,2922,85.8,14.2
3,0,2,0,4,140,1758,1618,92,8
3,0,2,0,5,61,921,860,93.4,6.59999999999999
3,0,2,0,6,12,464,452,97.4,2.60000000000001
3,0,2,0,7,11,230,219,95.2,4.80000000000001
3,0,2,0,8,3,112,109,97.3,2.7
3,0,2,0,9,0,47,47,100,0
3,0,2,0,10,0,29,29,100,0
3,0,2,0,11,0,7,7,100,0
3,0,2,0,12,0,5,5,100,0
3,0,2,0,13,0,5,5,100,0
3,0,2,0,14,0,2,2,100,0
3,0,2,0,15,0,1,1,100,0
3,0,2,1,-15,1,1,0,0,100
3,0,2,1,-14,1,1,0,0,100
3,0,2,1,-13,3,3,0,0,100
3,0,2,1,-12,5,5,0,0,100
3,0,2,1,-11,10,11,1,9.1,90.9
3,0,2,1,-10,22,23,1,4.3,95.7
3,0,2,1,-9,59,60,1,1.7,98.3
3,0,2,1,-8,107,110,3,2.7,97.3
3,0,2,1,-7,221,230,9,3.9,96.1
3,0,2,1,-6,379,412,33,8,92
3,0,2,1,-5,711,811,100,12.3,87.7
3,0,2,1,-4,1219,1452,233,16,84
3,0,2,1,-3,1891,2449,558,22.8,77.2
3,0,2,1,-2,2994,4340,1346,31,69
3,0,2,1,-1,4042,6964,2922,42,58
3,0,2,1,0,5138,11353,6215,54.7,45.3
3,0,2,1,1,1827,5528,3701,67,33
3,0,2,1,2,699,3064,2365,77.2,22.8
3,0,2,1,3,260,1666,1406,84.4,15.6
3,0,2,1,4,83,836,753,90.1,9.89999999999999
3,0,2,1,5,39,464,425,91.6,8.39999999999999
3,0,2,1,6,10,255,245,96.1,3.90000000000001
3,0,2,1,7,7,137,130,94.9,5.10000000000001
3,0,2,1,8,2,56,54,96.4,3.60000000000001
3,0,2,1,9,0,32,32,100,0
3,0,2,1,10,0,9,9,100,0
3,0,2,1,11,0,5,5,100,0
3,0,2,1,12,0,2,2,100,0
3,0,2,1,13,0,2,2,100,0
3,0,2,1,15,0,1,1,100,0
3,0,2,2,-18,1,1,0,0,100
3,0,2,2,-15,1,1,0,0,100
3,0,2,2,-14,2,2,0,0,100
3,0,2,2,-13,4,4,0,0,100
3,0,2,2,-12,8,8,0,0,100
3,0,2,2,-11,9,9,0,0,100
3,0,2,2,-10,21,21,0,0,100
3,0,2,2,-9,25,27,2,7.4,92.6
3,0,2,2,-8,54,55,1,1.8,98.2
3,0,2,2,-7,120,127,7,5.5,94.5
3,0,2,2,-6,286,305,19,6.2,93.8
3,0,2,2,-5,423,485,62,12.8,87.2
3,0,2,2,-4,808,928,120,12.9,87.1
3,0,2,2,-3,1183,1508,325,21.6,78.4
3,0,2,2,-2,1836,2601,765,29.4,70.6
3,0,2,2,-1,2368,4072,1704,41.8,58.2
3,0,2,2,0,3059,6560,3501,53.4,46.6
3,0,2,2,1,1122,3182,2060,64.7,35.3
3,0,2,2,2,374,1482,1108,74.8,25.2
3,0,2,2,3,153,819,666,81.3,18.7
3,0,2,2,4,27,364,337,92.6,7.39999999999999
3,0,2,2,5,14,198,184,92.9,7.09999999999999
3,0,2,2,6,7,91,84,92.3,7.69999999999999
3,0,2,2,7,1,48,47,97.9,2.10000000000001
3,0,2,2,8,1,17,16,94.1,5.90000000000001
3,0,2,2,9,0,13,13,100,0
3,0,2,2,10,0,8,8,100,0
3,0,2,2,11,0,3,3,100,0
3,0,2,2,12,0,2,2,100,0
3,0,2,2,13,0,1,1,100,0
3,0,2,2,14,0,1,1,100,0
3,0,2,2,15,0,1,1,100,0
3,0,2,12,-16,1,1,0,0,100
3,0,2,12,-14,1,1,0,0,100
3,0,2,12,-12,6,7,1,14.3,85.7
3,0,2,12,-11,6,6,0,0,100
3,0,2,12,-10,12,12,0,0,100
3,0,2,12,-9,35,37,2,5.4,94.6
3,0,2,12,-8,75,78,3,3.8,96.2
3,0,2,12,-7,127,131,4,3.1,96.9
3,0,2,12,-6,229,246,17,6.9,93.1
3,0,2,12,-5,388,437,49,11.2,88.8
3,0,2,12,-4,697,812,115,14.2,85.8
3,0,2,12,-3,1051,1298,247,19,81
3,0,2,12,-2,1485,2107,622,29.5,70.5
3,0,2,12,-1,1796,3118,1322,42.4,57.6
3,0,2,12,0,1949,4077,2128,52.2,47.8
3,0,2,12,1,746,2040,1294,63.4,36.6
3,0,2,12,2,290,1145,855,74.7,25.3
3,0,2,12,3,126,672,546,81.2,18.8
3,0,2,12,4,35,328,293,89.3,10.7
3,0,2,12,5,20,189,169,89.4,10.6
3,0,2,12,6,6,105,99,94.3,5.7
3,0,2,12,7,2,58,56,96.6,3.40000000000001
3,0,2,12,8,1,17,16,94.1,5.90000000000001
3,0,2,12,9,0,13,13,100,0
3,0,2,12,10,0,6,6,100,0
3,0,2,12,11,0,3,3,100,0
3,0,2,12,12,0,3,3,100,0
3,0,2,12,15,0,1,1,100,0
3,0,2,3,-16,1,1,0,0,100
3,0,2,3,-15,1,1,0,0,100
3,0,2,3,-12,2,2,0,0,100
3,0,2,3,-11,2,2,0,0,100
3,0,2,3,-10,5,6,1,16.7,83.3
3,0,2,3,-9,12,12,0,0,100
3,0,2,3,-8,33,34,1,2.9,97.1
3,0,2,3,-7,63,65,2,3.1,96.9
3,0,2,3,-6,92,102,10,9.8,90.2
3,0,2,3,-5,186,210,24,11.4,88.6
3,0,2,3,-4,325,371,46,12.4,87.6
3,0,2,3,-3,511,658,147,22.3,77.7
3,0,2,3,-2,763,1082,319,29.5,70.5
3,0,2,3,-1,1098,1802,704,39.1,60.9
3,0,2,3,0,1158,2490,1332,53.5,46.5
3,0,2,3,1,391,1152,761,66.1,33.9
3,0,2,3,2,151,566,415,73.3,26.7
3,0,2,3,3,48,281,233,82.9,17.1
3,0,2,3,4,15,128,113,88.3,11.7
3,0,2,3,5,6,68,62,91.2,8.8
3,0,2,3,6,1,35,34,97.1,2.90000000000001
3,0,2,3,7,0,19,19,100,0
3,0,2,3,8,1,9,8,88.9,11.1
3,0,2,3,9,0,2,2,100,0
3,0,2,3,10,0,3,3,100,0
3,0,2,3,11,0,1,1,100,0
3,0,2,13,-16,1,1,0,0,100
3,0,2,13,-15,2,2,0,0,100
3,0,2,13,-13,2,2,0,0,100
3,0,2,13,-11,6,6,0,0,100
3,0,2,13,-10,8,8,0,0,100
3,0,2,13,-9,15,15,0,0,100
3,0,2,13,-8,36,36,0,0,100
3,0,2,13,-7,74,79,5,6.3,93.7
3,0,2,13,-6,102,107,5,4.7,95.3
3,0,2,13,-5,230,248,18,7.3,92.7
3,0,2,13,-4,354,410,56,13.7,86.3
3,0,2,13,-3,548,701,153,21.8,78.2
3,0,2,13,-2,811,1141,330,28.9,71.1
3,0,2,13,-1,1005,1628,623,38.3,61.7
3,0,2,13,0,988,2020,1032,51.1,48.9
3,0,2,13,1,342,955,613,64.2,35.8
3,0,2,13,2,139,510,371,72.7,27.3
3,0,2,13,3,46,253,207,81.8,18.2
3,0,2,13,4,22,152,130,85.5,14.5
3,0,2,13,5,7,78,71,91,9
3,0,2,13,6,3,50,47,94,6
3,0,2,13,7,2,26,24,92.3,7.69999999999999
3,0,2,13,8,0,4,4,100,0
3,0,2,13,9,0,6,6,100,0
3,0,2,13,10,0,1,1,100,0
3,0,2,13,12,0,1,1,100,0
3,0,2,13,13,0,1,1,100,0
3,0,2,23,-16,1,1,0,0,100
3,0,2,23,-12,3,3,0,0,100
3,0,2,23,-11,7,7,0,0,100
3,0,2,23,-10,6,7,1,14.3,85.7
3,0,2,23,-9,11,12,1,8.3,91.7
3,0,2,23,-8,21,21,0,0,100
3,0,2,23,-7,42,44,2,4.5,95.5
3,0,2,23,-6,111,114,3,2.6,97.4
3,0,2,23,-5,142,157,15,9.6,90.4
3,0,2,23,-4,221,272,51,18.8,81.2
3,0,2,23,-3,321,402,81,20.1,79.9
3,0,2,23,-2,464,664,200,30.1,69.9
3,0,2,23,-1,540,882,342,38.8,61.2
3,0,2,23,0,535,1123,588,52.4,47.6
3,0,2,23,1,216,567,351,61.9,38.1
3,0,2,23,2,87,296,209,70.6,29.4
3,0,2,23,3,40,164,124,75.6,24.4
3,0,2,23,4,13,74,61,82.4,17.6
3,0,2,23,5,3,42,39,92.9,7.09999999999999
3,0,2,23,6,2,27,25,92.6,7.39999999999999
3,0,2,23,7,1,19,18,94.7,5.30000000000001
3,0,2,23,8,0,5,5,100,0
3,0,2,23,9,0,2,2,100,0
3,0,2,23,10,0,1,1,100,0
3,0,2,23,11,0,2,2,100,0
3,0,2,23,14,0,1,1,100,0
3,0,2,123,-13,1,1,0,0,100
3,0,2,123,-12,2,2,0,0,100
3,0,2,123,-11,6,6,0,0,100
3,0,2,123,-10,5,5,0,0,100
3,0,2,123,-9,11,11,0,0,100
3,0,2,123,-8,24,24,0,0,100
3,0,2,123,-7,48,49,1,2,98
3,0,2,123,-6,81,82,1,1.2,98.8
3,0,2,123,-5,153,172,19,11,89
3,0,2,123,-4,294,342,48,14,86
3,0,2,123,-3,369,448,79,17.6,82.4
3,0,2,123,-2,580,801,221,27.6,72.4
3,0,2,123,-1,616,1022,406,39.7,60.3
3,0,2,123,0,616,1201,585,48.7,51.3
3,0,2,123,1,250,616,366,59.4,40.6
3,0,2,123,2,92,314,222,70.7,29.3
3,0,2,123,3,33,173,140,80.9,19.1
3,0,2,123,4,15,92,77,83.7,16.3
3,0,2,123,5,9,43,34,79.1,20.9
3,0,2,123,6,0,14,14,100,0
3,0,2,123,7,1,19,18,94.7,5.30000000000001
3,0,2,123,8,1,7,6,85.7,14.3
3,0,2,123,9,0,2,2,100,0
3,0,2,123,10,0,2,2,100,0
3,0,2,123,11,0,1,1,100,0
3,1,0,0,-18,1,1,0,0,100
3,1,0,0,-16,1,1,0,0,100
3,1,0,0,-15,1,1,0,0,100
3,1,0,0,-14,2,2,0,0,100
3,1,0,0,-13,14,14,0,0,100
3,1,0,0,-12,22,23,1,4.3,95.7
3,1,0,0,-11,43,44,1,2.3,97.7
3,1,0,0,-10,84,87,3,3.4,96.6
3,1,0,0,-9,167,172,5,2.9,97.1
3,1,0,0,-8,344,350,6,1.7,98.3
3,1,0,0,-7,674,705,31,4.4,95.6
3,1,0,0,-6,1333,1438,105,7.3,92.7
3,1,0,0,-5,2330,2663,333,12.5,87.5
3,1,0,0,-4,4096,4895,799,16.3,83.7
3,1,0,0,-3,6244,8230,1986,24.1,75.9
3,1,0,0,-2,9062,13554,4492,33.1,66.9
3,1,0,0,-1,12103,21887,9784,44.7,55.3
3,1,0,0,0,16255,38050,21795,57.3,42.7
3,1,0,0,1,5755,19093,13338,69.9,30.1
3,1,0,0,2,2132,10476,8344,79.6,20.4
3,1,0,0,3,794,5730,4936,86.1,13.9
3,1,0,0,4,228,3054,2826,92.5,7.5
3,1,0,0,5,115,1692,1577,93.2,6.8
3,1,0,0,6,26,888,862,97.1,2.90000000000001
3,1,0,0,7,8,420,412,98.1,1.90000000000001
3,1,0,0,8,3,194,191,98.5,1.5
3,1,0,0,9,0,90,90,100,0
3,1,0,0,10,1,42,41,97.6,2.40000000000001
3,1,0,0,11,0,22,22,100,0
3,1,0,0,12,0,4,4,100,0
3,1,0,0,13,0,8,8,100,0
3,1,0,0,14,0,3,3,100,0
3,1,0,0,15,0,3,3,100,0
3,1,0,0,16,0,1,1,100,0
3,1,0,0,17,0,1,1,100,0
3,1,0,1,-14,1,1,0,0,100
3,1,0,1,-13,1,1,0,0,100
3,1,0,1,-12,3,3,0,0,100
3,1,0,1,-11,7,7,0,0,100
3,1,0,1,-10,13,14,1,7.1,92.9
3,1,0,1,-9,39,43,4,9.3,90.7
3,1,0,1,-8,69,70,1,1.4,98.6
3,1,0,1,-7,179,191,12,6.3,93.7
3,1,0,1,-6,296,329,33,10,90
3,1,0,1,-5,552,669,117,17.5,82.5
3,1,0,1,-4,978,1237,259,20.9,79.1
3,1,0,1,-3,1479,2063,584,28.3,71.7
3,1,0,1,-2,2088,3388,1300,38.4,61.6
3,1,0,1,-1,2716,5379,2663,49.5,50.5
3,1,0,1,0,3519,9271,5752,62,38
3,1,0,1,1,1301,4918,3617,73.5,26.5
3,1,0,1,2,520,2921,2401,82.2,17.8
3,1,0,1,3,212,1628,1416,87,13
3,1,0,1,4,55,852,797,93.5,6.5
3,1,0,1,5,30,466,436,93.6,6.39999999999999
3,1,0,1,6,7,233,226,97,3
3,1,0,1,7,0,115,115,100,0
3,1,0,1,8,1,50,49,98,2
3,1,0,1,9,0,27,27,100,0
3,1,0,1,10,1,14,13,92.9,7.09999999999999
3,1,0,1,11,0,6,6,100,0
3,1,0,1,12,0,2,2,100,0
3,1,0,1,13,0,2,2,100,0
3,1,0,1,14,0,1,1,100,0
3,1,0,1,15,0,2,2,100,0
3,1,0,2,-11,1,1,0,0,100
3,1,0,2,-10,2,3,1,33.3,66.7
3,1,0,2,-9,10,10,0,0,100
3,1,0,2,-8,17,19,2,10.5,89.5
3,1,0,2,-7,31,32,1,3.1,96.9
3,1,0,2,-6,73,82,9,11,89
3,1,0,2,-5,119,151,32,21.2,78.8
3,1,0,2,-4,233,299,66,22.1,77.9
3,1,0,2,-3,328,468,140,29.9,70.1
3,1,0,2,-2,522,880,358,40.7,59.3
3,1,0,2,-1,660,1456,796,54.7,45.3
3,1,0,2,0,841,2409,1568,65.1,34.9
3,1,0,2,1,352,1521,1169,76.9,23.1
3,1,0,2,2,167,1014,847,83.5,16.5
3,1,0,2,3,74,637,563,88.4,11.6
3,1,0,2,4,18,323,305,94.4,5.60000000000001
3,1,0,2,5,9,181,172,95,5
3,1,0,2,6,5,72,67,93.1,6.89999999999999
3,1,0,2,7,1,41,40,97.6,2.40000000000001
3,1,0,2,8,0,13,13,100,0
3,1,0,2,9,0,13,13,100,0
3,1,0,2,10,0,5,5,100,0
3,1,0,2,11,0,2,2,100,0
3,1,0,2,12,0,1,1,100,0
3,1,0,2,13,0,1,1,100,0
3,1,0,12,-11,1,1,0,0,100
3,1,0,12,-10,2,2,0,0,100
3,1,0,12,-9,11,11,0,0,100
3,1,0,12,-8,17,17,0,0,100
3,1,0,12,-7,40,45,5,11.1,88.9
3,1,0,12,-6,66,73,7,9.6,90.4
3,1,0,12,-5,123,165,42,25.5,74.5
3,1,0,12,-4,239,321,82,25.5,74.5
3,1,0,12,-3,325,489,164,33.5,66.5
3,1,0,12,-2,430,771,341,44.2,55.8
3,1,0,12,-1,449,1054,605,57.4,42.6
3,1,0,12,0,573,1788,1215,68,32
3,1,0,12,1,259,1166,907,77.8,22.2
3,1,0,12,2,115,775,660,85.2,14.8
3,1,0,12,3,55,479,424,88.5,11.5
3,1,0,12,4,17,257,240,93.4,6.59999999999999
3,1,0,12,5,2,156,154,98.7,1.3
3,1,0,12,6,1,73,72,98.6,1.40000000000001
3,1,0,12,7,2,36,34,94.4,5.60000000000001
3,1,0,12,8,0,17,17,100,0
3,1,0,12,9,0,9,9,100,0
3,1,0,12,10,1,8,7,87.5,12.5
3,1,0,12,11,0,1,1,100,0
3,1,0,3,-10,1,1,0,0,100
3,1,0,3,-8,5,7,2,28.6,71.4
3,1,0,3,-7,14,14,0,0,100
3,1,0,3,-6,12,15,3,20,80
3,1,0,3,-5,21,26,5,19.2,80.8
3,1,0,3,-4,41,57,16,28.1,71.9
3,1,0,3,-3,63,95,32,33.7,66.3
3,1,0,3,-2,101,162,61,37.7,62.3
3,1,0,3,-1,135,306,171,55.9,44.1
3,1,0,3,0,147,477,330,69.2,30.8
3,1,0,3,1,89,348,259,74.4,25.6
3,1,0,3,2,31,269,238,88.5,11.5
3,1,0,3,3,14,143,129,90.2,9.8
3,1,0,3,4,8,68,60,88.2,11.8
3,1,0,3,5,1,32,31,96.9,3.10000000000001
3,1,0,3,6,1,25,24,96,4
3,1,0,3,7,0,12,12,100,0
3,1,0,3,8,0,4,4,100,0
3,1,0,3,9,0,1,1,100,0
3,1,0,3,10,0,1,1,100,0
3,1,0,3,11,0,2,2,100,0
3,1,0,3,12,0,1,1,100,0
3,1,0,13,-11,1,1,0,0,100
3,1,0,13,-10,1,1,0,0,100
3,1,0,13,-9,1,1,0,0,100
3,1,0,13,-8,2,3,1,33.3,66.7
3,1,0,13,-7,9,9,0,0,100
3,1,0,13,-6,15,18,3,16.7,83.3
3,1,0,13,-5,37,50,13,26,74
3,1,0,13,-4,82,106,24,22.6,77.4
3,1,0,13,-3,100,154,54,35.1,64.9
3,1,0,13,-2,147,301,154,51.2,48.8
3,1,0,13,-1,177,443,266,60,40
3,1,0,13,0,184,728,544,74.7,25.3
3,1,0,13,1,112,578,466,80.6,19.4
3,1,0,13,2,60,414,354,85.5,14.5
3,1,0,13,3,16,220,204,92.7,7.3
3,1,0,13,4,4,107,103,96.3,3.7
3,1,0,13,5,3,56,53,94.6,5.40000000000001
3,1,0,13,6,2,25,23,92,8
3,1,0,13,7,0,10,10,100,0
3,1,0,13,8,0,6,6,100,0
3,1,0,13,9,0,3,3,100,0
3,1,0,13,10,0,1,1,100,0
3,1,0,13,11,1,1,0,0,100
3,1,0,13,12,0,1,1,100,0
3,1,0,23,-8,3,3,0,0,100
3,1,0,23,-7,3,3,0,0,100
3,1,0,23,-6,10,13,3,23.1,76.9
3,1,0,23,-5,20,26,6,23.1,76.9
3,1,0,23,-4,41,56,15,26.8,73.2
3,1,0,23,-3,58,90,32,35.6,64.4
3,1,0,23,-2,81,175,94,53.7,46.3
3,1,0,23,-1,77,233,156,67,33
3,1,0,23,0,88,395,307,77.7,22.3
3,1,0,23,1,57,355,298,83.9,16.1
3,1,0,23,2,29,253,224,88.5,11.5
3,1,0,23,3,14,173,159,91.9,8.09999999999999
3,1,0,23,4,6,88,82,93.2,6.8
3,1,0,23,5,1,46,45,97.8,2.2
3,1,0,23,6,1,25,24,96,4
3,1,0,23,7,0,14,14,100,0
3,1,0,23,8,0,2,2,100,0
3,1,0,23,9,0,4,4,100,0
3,1,0,23,10,0,1,1,100,0
3,1,0,23,11,0,2,2,100,0
3,1,0,123,-11,1,1,0,0,100
3,1,0,123,-10,1,1,0,0,100
3,1,0,123,-9,5,5,0,0,100
3,1,0,123,-8,3,3,0,0,100
3,1,0,123,-7,2,3,1,33.3,66.7
3,1,0,123,-6,14,16,2,12.5,87.5
3,1,0,123,-5,22,30,8,26.7,73.3
3,1,0,123,-4,44,76,32,42.1,57.9
3,1,0,123,-3,56,105,49,46.7,53.3
3,1,0,123,-2,72,176,104,59.1,40.9
3,1,0,123,-1,87,250,163,65.2,34.8
3,1,0,123,0,86,386,300,77.7,22.3
3,1,0,123,1,67,351,284,80.9,19.1
3,1,0,123,2,29,243,214,88.1,11.9
3,1,0,123,3,14,171,157,91.8,8.2
3,1,0,123,4,4,87,83,95.4,4.60000000000001
3,1,0,123,5,1,58,57,98.3,1.7
3,1,0,123,6,0,32,32,100,0
3,1,0,123,7,0,10,10,100,0
3,1,0,123,8,0,5,5,100,0
3,1,0,123,9,0,2,2,100,0
3,1,0,123,10,0,1,1,100,0
3,1,0,123,11,0,1,1,100,0
3,1,1,0,-18,1,1,0,0,100
3,1,1,0,-16,1,1,0,0,100
3,1,1,0,-15,1,1,0,0,100
3,1,1,0,-14,1,1,0,0,100
3,1,1,0,-13,13,13,0,0,100
3,1,1,0,-12,19,20,1,5,95
3,1,1,0,-11,37,38,1,2.6,97.4
3,1,1,0,-10,69,70,1,1.4,98.6
3,1,1,0,-9,119,121,2,1.7,98.3
3,1,1,0,-8,260,265,5,1.9,98.1
3,1,1,0,-7,457,476,19,4,96
3,1,1,0,-6,963,1025,62,6,94
3,1,1,0,-5,1664,1844,180,9.8,90.2
3,1,1,0,-4,2917,3383,466,13.8,86.2
3,1,1,0,-3,4517,5786,1269,21.9,78.1
3,1,1,0,-2,6646,9531,2885,30.3,69.7
3,1,1,0,-1,9024,15561,6537,42,58
3,1,1,0,0,12381,27343,14962,54.7,45.3
3,1,1,0,1,4559,13968,9409,67.4,32.6
3,1,1,0,2,1729,7836,6107,77.9,22.1
3,1,1,0,3,659,4466,3807,85.2,14.8
3,1,1,0,4,201,2483,2282,91.9,8.09999999999999
3,1,1,0,5,99,1440,1341,93.1,6.89999999999999
3,1,1,0,6,27,777,750,96.5,3.5
3,1,1,0,7,9,361,352,97.5,2.5
3,1,1,0,8,2,184,182,98.9,1.09999999999999
3,1,1,0,9,0,69,69,100,0
3,1,1,0,10,0,34,34,100,0
3,1,1,0,11,0,23,23,100,0
3,1,1,0,12,0,6,6,100,0
3,1,1,0,13,0,7,7,100,0
3,1,1,0,14,0,2,2,100,0
3,1,1,0,16,0,1,1,100,0
3,1,1,0,17,0,1,1,100,0
3,1,1,0,18,0,1,1,100,0
3,1,1,1,-18,1,1,0,0,100
3,1,1,1,-14,1,1,0,0,100
3,1,1,1,-13,4,4,0,0,100
3,1,1,1,-12,7,7,0,0,100
3,1,1,1,-11,17,18,1,5.6,94.4
3,1,1,1,-10,23,25,2,8,92
3,1,1,1,-9,41,44,3,6.8,93.2
3,1,1,1,-8,96,97,1,1,99
3,1,1,1,-7,195,204,9,4.4,95.6
3,1,1,1,-6,384,415,31,7.5,92.5
3,1,1,1,-5,690,783,93,11.9,88.1
3,1,1,1,-4,1110,1343,233,17.3,82.7
3,1,1,1,-3,1764,2360,596,25.3,74.7
3,1,1,1,-2,2509,3805,1296,34.1,65.9
3,1,1,1,-1,3311,6058,2747,45.3,54.7
3,1,1,1,0,4290,10340,6050,58.5,41.5
3,1,1,1,1,1700,6016,4316,71.7,28.3
3,1,1,1,2,736,3673,2937,80,20
3,1,1,1,3,308,2193,1885,86,14
3,1,1,1,4,87,1170,1083,92.6,7.39999999999999
3,1,1,1,5,45,683,638,93.4,6.59999999999999
3,1,1,1,6,10,332,322,97,3
3,1,1,1,7,2,166,164,98.8,1.2
3,1,1,1,8,1,86,85,98.8,1.2
3,1,1,1,9,0,49,49,100,0
3,1,1,1,10,0,16,16,100,0
3,1,1,1,11,0,15,15,100,0
3,1,1,1,12,0,7,7,100,0
3,1,1,1,13,0,5,5,100,0
3,1,1,1,14,0,3,3,100,0
3,1,1,1,15,0,1,1,100,0
3,1,1,1,18,0,1,1,100,0
3,1,1,2,-12,3,3,0,0,100
3,1,1,2,-11,1,1,0,0,100
3,1,1,2,-10,9,10,1,10,90
3,1,1,2,-9,11,11,0,0,100
3,1,1,2,-8,23,25,2,8,92
3,1,1,2,-7,67,69,2,2.9,97.1
3,1,1,2,-6,139,156,17,10.9,89.1
3,1,1,2,-5,209,243,34,14,86
3,1,1,2,-4,422,527,105,19.9,80.1
3,1,1,2,-3,637,871,234,26.9,73.1
3,1,1,2,-2,1009,1561,552,35.4,64.6
3,1,1,2,-1,1496,2815,1319,46.9,53.1
3,1,1,2,0,2002,5099,3097,60.7,39.3
3,1,1,2,1,863,3117,2254,72.3,27.7
3,1,1,2,2,381,1893,1512,79.9,20.1
3,1,1,2,3,160,1166,1006,86.3,13.7
3,1,1,2,4,52,657,605,92.1,7.89999999999999
3,1,1,2,5,35,362,327,90.3,9.7
3,1,1,2,6,7,178,171,96.1,3.90000000000001
3,1,1,2,7,2,97,95,97.9,2.10000000000001
3,1,1,2,8,1,43,42,97.7,2.3
3,1,1,2,9,0,16,16,100,0
3,1,1,2,10,0,11,11,100,0
3,1,1,2,11,0,7,7,100,0
3,1,1,2,12,0,1,1,100,0
3,1,1,2,13,0,3,3,100,0
3,1,1,2,15,0,1,1,100,0
3,1,1,12,-13,2,2,0,0,100
3,1,1,12,-12,4,4,0,0,100
3,1,1,12,-11,7,7,0,0,100
3,1,1,12,-10,5,5,0,0,100
3,1,1,12,-9,13,13,0,0,100
3,1,1,12,-8,34,34,0,0,100
3,1,1,12,-7,64,70,6,8.6,91.4
3,1,1,12,-6,106,121,15,12.4,87.6
3,1,1,12,-5,214,265,51,19.2,80.8
3,1,1,12,-4,387,494,107,21.7,78.3
3,1,1,12,-3,526,756,230,30.4,69.6
3,1,1,12,-2,767,1252,485,38.7,61.3
3,1,1,12,-1,915,1902,987,51.9,48.1
3,1,1,12,0,1149,3127,1978,63.3,36.7
3,1,1,12,1,577,2258,1681,74.4,25.6
3,1,1,12,2,261,1473,1212,82.3,17.7
3,1,1,12,3,125,977,852,87.2,12.8
3,1,1,12,4,33,577,544,94.3,5.7
3,1,1,12,5,11,304,293,96.4,3.60000000000001
3,1,1,12,6,3,166,163,98.2,1.8
3,1,1,12,7,1,53,52,98.1,1.90000000000001
3,1,1,12,8,1,34,33,97.1,2.90000000000001
3,1,1,12,9,0,26,26,100,0
3,1,1,12,10,0,11,11,100,0
3,1,1,12,11,0,5,5,100,0
3,1,1,12,12,0,2,2,100,0
3,1,1,12,13,0,4,4,100,0
3,1,1,12,14,0,2,2,100,0
3,1,1,3,-10,1,1,0,0,100
3,1,1,3,-9,4,4,0,0,100
3,1,1,3,-8,21,22,1,4.5,95.5
3,1,1,3,-7,21,22,1,4.5,95.5
3,1,1,3,-6,42,44,2,4.5,95.5
3,1,1,3,-5,56,72,16,22.2,77.8
3,1,1,3,-4,109,142,33,23.2,76.8
3,1,1,3,-3,192,274,82,29.9,70.1
3,1,1,3,-2,326,535,209,39.1,60.9
3,1,1,3,-1,413,859,446,51.9,48.1
3,1,1,3,0,547,1577,1030,65.3,34.7
3,1,1,3,1,302,1132,830,73.3,26.7
3,1,1,3,2,139,809,670,82.8,17.2
3,1,1,3,3,59,479,420,87.7,12.3
3,1,1,3,4,21,249,228,91.6,8.39999999999999
3,1,1,3,5,5,128,123,96.1,3.90000000000001
3,1,1,3,6,5,73,68,93.2,6.8
3,1,1,3,7,0,27,27,100,0
3,1,1,3,8,0,15,15,100,0
3,1,1,3,9,0,3,3,100,0
3,1,1,3,10,0,5,5,100,0
3,1,1,3,11,0,3,3,100,0
3,1,1,3,12,0,1,1,100,0
3,1,1,13,-12,1,1,0,0,100
3,1,1,13,-11,2,2,0,0,100
3,1,1,13,-10,2,2,0,0,100
3,1,1,13,-9,6,7,1,14.3,85.7
3,1,1,13,-8,10,11,1,9.1,90.9
3,1,1,13,-7,28,29,1,3.4,96.6
3,1,1,13,-6,53,58,5,8.6,91.4
3,1,1,13,-5,55,71,16,22.5,77.5
3,1,1,13,-4,149,200,51,25.5,74.5
3,1,1,13,-3,265,359,94,26.2,73.8
3,1,1,13,-2,312,544,232,42.6,57.4
3,1,1,13,-1,384,905,521,57.6,42.4
3,1,1,13,0,512,1605,1093,68.1,31.9
3,1,1,13,1,288,1274,986,77.4,22.6
3,1,1,13,2,133,867,734,84.7,15.3
3,1,1,13,3,60,514,454,88.3,11.7
3,1,1,13,4,20,282,262,92.9,7.09999999999999
3,1,1,13,5,9,167,158,94.6,5.40000000000001
3,1,1,13,6,4,70,66,94.3,5.7
3,1,1,13,7,0,35,35,100,0
3,1,1,13,8,0,17,17,100,0
3,1,1,13,9,0,10,10,100,0
3,1,1,13,10,1,4,3,75,25
3,1,1,13,11,1,6,5,83.3,16.7
3,1,1,13,12,0,1,1,100,0
3,1,1,23,-12,1,1,0,0,100
3,1,1,23,-11,2,2,0,0,100
3,1,1,23,-10,2,2,0,0,100
3,1,1,23,-9,5,5,0,0,100
3,1,1,23,-8,7,7,0,0,100
